Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Payment,cogs,gross margin percentage,gross income,Rating,Year,Month,Day,DayOfWeek,Hour,RevenuePerUnit,TotalTaxAmount,IsWeekend,LogQuantity,LogTotal,LogGross income,QuantityUnitPrice
225-32-0908,C,Naypyitaw,1,0,Sports and travel,-0.39669736528898275,1.5604188607783205,0.6499662949253536,0.6499662949253534,2,448.6,4.761904762,0.6499662949253536,0.7110828105438598,2019,1,26,5,19,448.6,23.5515,1,2.3978952727983707,6.1570425428877815,3.1540172525197043,448.6
873-51-0671,A,Yangon,0,0,Sports and travel,-1.266714243446606,0.5272061050781095,-0.6526032094452858,-0.6526032094452859,2,153.86,4.761904762,-0.6526032094452858,-1.0953485979335995,2019,1,10,3,16,153.86,8.07765,0,2.0794415416798357,5.091004102439342,2.162518104096927,153.86
152-08-9985,B,Mandalay,0,1,Health and beauty,0.34479429223171887,1.2160146088782502,1.2273147377935776,1.2273147377935776,1,579.24,4.761904762,1.2273147377935776,0.9441707342183708,2019,3,12,1,12,579.24,30.4101,0,2.302585092994046,6.412149904009708,3.3999299120951902,579.24
512-91-0811,C,Naypyitaw,1,1,Health and beauty,1.3102544555368787,-1.5392194063223121,-0.9359299751547304,-0.9359299751547304,1,89.75,4.761904762,-0.9359299751547304,-0.2212688841541837,2019,2,6,2,20,89.75,4.711875,0,0.6931471805599453,4.556373771799128,1.7024727784012896,89.75
594-34-4444,A,Yangon,1,1,Electronic accessories,1.592021285394745,-1.5392194063223121,-0.903182333072263,-0.9031823330722631,2,97.16,4.761904762,-0.903182333072263,0.128363001357583,2019,3,8,4,20,97.16,5.1009,0,0.6931471805599453,4.634903730242915,1.7678082484055417,97.16
766-85-7061,B,Mandalay,1,1,Health and beauty,1.238767054709242,1.5604188607783205,2.5507437388753162,2.5507437388753162,2,878.7,4.761904762,2.5507437388753162,-1.0953485979335995,2019,3,29,4,10,878.7,46.131750000000004,0,2.3978952727983707,6.82831697195506,3.8052170011103366,878.7
871-39-9221,C,Naypyitaw,1,0,Electronic accessories,-1.6290945253015952,0.18280185317803926,-1.0024417178458416,-1.0024417178458418,0,74.7,4.761904762,-1.0024417178458416,-1.6780684071198768,2019,2,9,5,13,74.69999999999999,3.9217500000000003,1,1.9459101490553132,4.3749390771719865,1.5549817266380415,74.69999999999999
865-92-6136,A,Yangon,1,1,Food and beverages,-0.09667843309214502,-0.8504109025221716,-0.6332021097500049,-0.633202109750005,2,158.25,4.761904762,-0.6332021097500049,1.3520746006487656,2019,3,23,5,10,158.25,8.308125,1,1.3862943611198906,5.118966393198915,2.1874547857404143,158.25
733-01-9107,B,Mandalay,1,1,Home and lifestyle,1.0421767024332405,0.18280185317803926,0.8603290159949146,0.8603290159949145,0,496.2,4.761904762,0.8603290159949146,0.24490696319483857,2019,3,5,1,18,496.20000000000005,26.0505,0,1.9459101490553132,6.257686744787267,3.2507620137305224,496.20000000000005
163-56-7055,C,Naypyitaw,0,1,Fashion accessories,-0.2503002944451519,-1.5392194063223121,-1.1173015313037806,-1.1173015313037808,0,48.71,4.761904762,-1.1173015313037806,-1.6780684071198768,2019,3,26,1,19,48.71,2.557275,0,0.6931471805599453,3.9540378881742475,1.2341624754889937,48.71
189-98-2939,C,Naypyitaw,1,1,Fashion accessories,0.8843720676275524,1.2160146088782502,1.7917143829152924,1.7917143829152928,0,706.95,4.761904762,1.7917143829152924,0.128363001357583,2019,3,1,4,13,706.9499999999999,37.114875000000005,0,2.302585092994046,6.611096368346068,3.5931254258234437,706.9499999999999
551-21-3069,C,Naypyitaw,1,0,Electronic accessories,-1.225266761051859,1.2160146088782502,-0.4149728835648172,-0.4149728835648174,0,207.63,4.761904762,-0.4149728835648172,-1.2118925597708547,2019,2,1,4,11,207.63,10.900575000000002,0,2.302585092994046,5.38912423985335,2.431989230205306,207.63
212-62-1842,A,Yangon,1,1,Food and beverages,0.11284049167396085,0.18280185317803926,0.21227041478398126,0.21227041478398107,0,349.56,4.761904762,0.21227041478398126,1.7017064861605318,2019,3,28,3,16,349.56,18.3519,0,1.9459101490553132,5.90818619370746,2.9165808352485536,349.56
716-39-1409,B,Mandalay,1,1,Health and beauty,-0.9484432089107971,0.5272061050781095,-0.39367144836407597,-0.3936714483640762,0,212.45,4.761904762,-0.39367144836407597,0.5945388487066047,2019,3,19,1,18,212.45000000000002,11.153625,0,2.0794415416798357,5.411969660202495,2.452942874582603,212.45000000000002
704-48-3927,A,Yangon,0,1,Electronic accessories,1.2691872252741936,1.5604188607783205,2.586098818046671,2.586098818046671,2,886.7,4.761904762,2.586098818046671,0.1866349822762105,2019,1,12,5,14,886.7,46.55175,1,2.3978952727983707,6.837370367628539,3.8140793610980195,886.7
628-34-3388,C,Naypyitaw,1,1,Fashion accessories,-1.061378092133181,0.18280185317803926,-0.6065532188245961,-0.6065532188245963,1,164.28,4.761904762,-0.6065532188245961,0.5362668677879772,2019,1,5,5,20,164.28,8.6247,1,1.9459101490553132,5.156143016656373,2.2207240665137253,164.28
630-74-5166,A,Yangon,1,1,Sports and travel,0.25999806678191567,0.18280185317803926,0.3148885320788384,0.31488853207883827,0,372.78,4.761904762,0.3148885320788384,0.24490696319483857,2019,3,22,4,20,372.78000000000003,19.57095,0,1.9459101490553132,5.972330146498611,2.977517385133086,372.78000000000003
588-01-7461,C,Naypyitaw,1,0,Food and beverages,-0.8104116849723282,1.2160146088782502,0.018966519414598766,0.018966519414598565,0,305.82,4.761904762,0.018966519414598766,-1.6197964262012488,2019,3,24,6,10,305.82,16.05555,1,2.302585092994046,5.774896206638843,2.7906128080840324,305.82
861-77-0145,C,Naypyitaw,0,1,Electronic accessories,1.0144182967927218,1.5604188607783205,2.290000029986574,2.290000029986574,0,819.7,4.761904762,2.290000029986574,1.293802619730137,2019,3,3,6,14,819.7,43.03425,1,2.3978952727983707,6.758889774643821,3.7373124116355267,819.7
479-26-8945,B,Mandalay,0,0,Sports and travel,-1.475472663948588,-1.1948151544222418,-1.186818455724457,-1.186818455724457,2,32.98,4.761904762,-1.186818455724457,-1.3867085025267383,2019,2,5,1,11,32.98,1.73145,0,1.0986122886681096,3.573159912987563,0.9741822102899327,32.98
210-67-5886,C,Naypyitaw,0,0,Health and beauty,1.6319477592612444,-0.8504109025221716,-0.030486397576333757,-0.03048639757633402,1,294.63,4.761904762,-0.030486397576333757,0.47799488686934916,2019,2,5,1,10,294.63,15.468074999999999,0,1.3862943611198906,5.737737747111118,2.7556650717100566,294.63
227-78-1148,B,Mandalay,1,0,Fashion accessories,0.6672481002202088,0.5272061050781095,0.9207862013779313,0.9207862013779314,0,509.88,4.761904762,0.9207862013779313,0.8276267723811158,2019,2,15,4,12,509.88,26.768700000000003,0,2.0794415416798357,6.284831678942671,3.27691829226207,509.88
645-44-1170,A,Yangon,0,1,Home and lifestyle,0.10561570116478487,1.2160146088782502,0.977133358807278,0.9771333588072778,2,522.63,4.761904762,0.977133358807278,-1.5615244452826214,2019,1,19,5,20,522.63,27.438074999999998,1,2.302585092994046,6.309484547815443,3.3006954144900265,522.63
237-01-6122,C,Naypyitaw,0,0,Home and lifestyle,0.969548545209418,1.2160146088782502,1.8808091824271067,1.880809182427107,1,727.11,4.761904762,1.8808091824271067,1.4686185624860206,2019,2,1,4,20,727.11,38.173275000000004,0,2.302585092994046,6.639176896816503,3.620480156427196,727.11
225-98-1496,C,Naypyitaw,1,0,Fashion accessories,-1.0750671688874094,-0.8504109025221716,-0.9743344299046146,-0.9743344299046147,1,81.06,4.761904762,-0.9743344299046146,0.07009102043895496,2019,3,2,5,13,81.06,4.25565,1,1.3862943611198906,4.455660387260419,1.6199821263097716,81.06
291-32-1427,B,Mandalay,0,1,Fashion accessories,-1.2682352519748534,-0.16160239872203103,-0.8477632464711642,-0.8477632464711644,2,109.7,4.761904762,-0.8477632464711642,-0.978804636096344,2019,3,5,1,12,109.7,5.759250000000001,0,1.791759469228055,4.755183748305576,1.8694918177684072,109.7
659-65-8956,B,Mandalay,0,1,Fashion accessories,-0.1495334794487489,-1.5392194063223121,-1.1055901613282693,-1.1055901613282695,2,51.36,4.761904762,-1.1055901613282693,-1.0370766170149717,2019,1,16,2,15,51.36,2.6964,0,0.6931471805599453,4.006023236715336,1.272005214717763,51.36
642-32-2990,A,Yangon,1,0,Food and beverages,-1.685752092978818,1.5604188607783205,-0.8482051849608062,-0.8482051849608064,2,109.6,4.761904762,-0.8482051849608062,-0.5709007696659498,2019,2,2,5,20,109.60000000000001,5.7540000000000004,1,2.3978952727983707,4.754279608575932,1.8687205103641835,109.60000000000001
378-24-2715,B,Mandalay,1,1,Home and lifestyle,-0.07044103597987413,-1.1948151544222418,-0.8602259118790669,-0.860225911879067,2,106.88,4.761904762,-0.8602259118790669,-1.6780684071198768,2019,1,20,6,20,106.88,5.6112,1,1.0986122886681096,4.729368157431538,1.847509484332547,106.88
638-60-7125,A,Yangon,1,0,Electronic accessories,1.6832817970896008,0.8716103569781798,2.187381912691717,2.187381912691717,1,796.48,4.761904762,2.187381912691717,-1.0370766170149717,2019,2,14,3,17,796.48,41.815200000000004,0,2.1972245773362196,6.730187206459217,3.70927014376167,796.48
659-36-1684,C,Naypyitaw,0,1,Sports and travel,0.06949174861890443,0.5272061050781095,0.43447708737594615,0.4344770873759459,1,399.84,4.761904762,0.43447708737594615,-0.27954086507281123,2019,1,12,5,12,399.84,20.991600000000002,1,2.0794415416798357,6.042233704159554,3.044141412761679,399.84
219-22-9386,B,Mandalay,0,1,Sports and travel,1.6984918823720765,1.2160146088782502,2.643285658606337,2.643285658606337,1,899.64,4.761904762,2.643285658606337,-1.6197964262012488,2019,3,9,5,17,899.64,47.2311,1,2.302585092994046,6.851842912032631,3.8282500155617445,899.64
336-78-2147,C,Naypyitaw,0,1,Home and lifestyle,0.3276829462889333,0.8716103569781798,0.9269733402329184,0.9269733402329187,1,511.28,4.761904762,0.9269733402329184,-1.3867085025267383,2019,3,13,2,19,511.28,26.842200000000005,0,2.1972245773362196,6.287568555289157,3.279556915678467,511.28
268-27-6179,B,Mandalay,0,0,Fashion accessories,0.04477536003488109,0.8716103569781798,0.6639315511980388,0.6639315511980387,2,451.76,4.761904762,0.6639315511980388,0.1866349822762105,2019,3,9,5,14,451.76,23.7174,1,2.1972245773362196,6.164047167370081,3.1607381081382577,451.76
668-90-8900,A,Yangon,1,0,Home and lifestyle,1.4600737955692664,0.5272061050781095,1.5657954270103354,1.5657954270103354,1,655.83,4.761904762,1.5657954270103354,-1.4449804834453657,2019,3,10,6,18,655.8299999999999,34.431075,1,2.0794415416798357,6.536142896357675,3.5202092915728134,655.8299999999999
870-54-3162,A,Yangon,1,0,Sports and travel,-0.8761953038190364,-0.16160239872203103,-0.6199439550607467,-0.619943955060747,0,161.25,4.761904762,-0.6199439550607467,1.177258657892882,2019,1,27,6,13,161.25,8.465625000000001,1,1.791759469228055,5.137634984857563,2.204145020180793,161.25
189-08-9157,C,Naypyitaw,1,0,Fashion accessories,-0.8959684146862552,1.2160146088782502,-0.07052602473789318,-0.07052602473789324,1,285.57,4.761904762,-0.07052602473789318,-0.6291727505845773,2019,1,8,1,16,285.57,14.992425,0,2.302585092994046,5.706606815780573,2.726446611380359,285.57
663-86-9076,C,Naypyitaw,0,0,Food and beverages,0.5037396834335925,0.8716103569781798,1.0906673567962912,1.090667356796291,2,548.32,4.761904762,1.0906673567962912,0.8858987532997433,2019,1,8,1,15,548.32,28.7868,0,2.1972245773362196,6.357384622810395,3.3469523668097594,548.32
549-84-7482,B,Mandalay,1,0,Sports and travel,1.3304078185361592,1.2160146088782502,2.2582688464302834,2.2582688464302834,2,812.52,4.761904762,2.2582688464302834,0.128363001357583,2019,2,8,4,11,812.52,42.6573,0,2.302585092994046,6.750102139363896,3.72872497203606,812.52
191-10-6171,B,Mandalay,1,0,Fashion accessories,-0.5959494824894176,0.5272061050781095,-0.1068975624354243,-0.10689756243542453,0,277.34,4.761904762,-0.1068975624354243,0.3031789441134661,2019,1,25,4,13,277.34,14.56035,0,2.0794415416798357,5.677462455224042,2.699143991631214,277.34
802-70-5316,A,Yangon,0,0,Sports and travel,1.4007544629676103,0.18280185317803926,1.1103778134343214,1.1103778134343214,0,552.78,4.761904762,1.1103778134343214,0.7693547914624883,2019,3,6,2,20,552.78,29.02095,0,1.9459101490553132,6.365471667329366,3.354769425281743,552.78
695-51-0018,B,Mandalay,1,0,Sports and travel,-0.7777100016150047,-0.5060066506221013,-0.7166842904433663,-0.7166842904433665,0,139.36,4.761904762,-0.7166842904433663,0.24490696319483857,2019,2,10,6,18,139.36,7.316400000000001,1,1.6094379124341003,4.992661393659363,2.075433520282297,139.36
590-83-4591,B,Mandalay,0,1,Electronic accessories,1.2227964651626422,0.18280185317803926,0.9862814855428661,0.9862814855428659,1,524.7,4.761904762,0.9862814855428661,1.0607146960556268,2019,2,17,6,14,524.7,27.54675,1,1.9459101490553132,6.313430285720405,3.304502910835638,524.7
483-71-1164,C,Naypyitaw,1,0,Health and beauty,0.9889414039445744,0.18280185317803926,0.8232061828649921,0.8232061828649923,2,487.8,4.761904762,0.8232061828649921,-0.978804636096344,2019,3,8,4,16,487.79999999999995,25.609500000000004,0,1.9459101490553132,6.240646146970965,3.234355395716587,487.79999999999995
597-78-7908,C,Naypyitaw,1,1,Fashion accessories,1.3281263057437878,-0.8504109025221716,-0.13641905354350567,-0.13641905354350584,0,270.66,4.761904762,-0.13641905354350567,-0.4543568078286943,2019,2,18,0,19,270.65999999999997,14.20965,0,1.3862943611198906,5.653166144059404,2.6764219256440334,270.65999999999997
700-81-1757,A,Yangon,1,0,Electronic accessories,-1.1020650702638042,-0.16160239872203103,-0.7511996864844016,-0.7511996864844016,1,131.55,4.761904762,-0.7511996864844016,1.0607146960556268,2019,1,18,4,20,131.54999999999998,6.906375000000001,0,1.791759469228055,4.935390778886192,2.025183329949821,131.54999999999998
354-39-5160,A,Yangon,0,0,Home and lifestyle,-0.7936805911616045,0.18280185317803926,-0.41987840079984273,-0.4198784007998429,0,206.52,4.761904762,-0.41987840079984273,1.6434345052419042,2019,2,18,0,15,206.52,10.842300000000002,0,1.9459101490553132,5.383788391137135,2.4271009676916133,206.52
241-72-9525,B,Mandalay,1,1,Sports and travel,-0.1286196121853446,1.5604188607783205,0.9615329301229176,0.9615329301229175,0,519.1,4.761904762,0.9615329301229176,0.7110828105438598,2019,2,16,5,12,519.0999999999999,27.25275,1,2.3978952727983707,6.30271970327245,3.294168808903632,519.0999999999999
575-30-8091,A,Yangon,1,1,Sports and travel,0.654319527730104,0.8716103569781798,1.2306734703148563,1.230673470314856,2,580.0,4.761904762,1.2306734703148563,1.293802619730137,2019,3,16,5,19,580.0,30.450000000000003,1,2.1972245773362196,6.413458957167357,3.4011973816621555,580.0
731-81-9469,C,Naypyitaw,0,0,Sports and travel,1.312155716197188,1.5604188607783205,2.6360378673762095,2.6360378673762095,1,898.0,4.761904762,2.6360378673762095,-0.920532655177716,2019,1,23,2,13,898.0,47.145,0,2.3978952727983707,6.850020228330899,3.8264651170664994,898.0
280-17-4359,C,Naypyitaw,0,1,Health and beauty,1.338773365441521,1.5604188607783205,2.666973561651145,2.666973561651145,0,905.0,4.761904762,2.666973561651145,0.6528108296252323,2019,1,25,4,13,905.0,47.5125,0,2.3978952727983707,6.857776909175896,3.834061463958434,905.0
338-65-2210,C,Naypyitaw,0,0,Health and beauty,0.5060211962259635,1.5604188607783205,1.699128269335307,1.6991282693353071,0,686.0,4.761904762,1.699128269335307,1.2355306388115095,2019,2,5,1,19,686.0,36.015,0,2.3978952727983707,6.581055139509627,3.563882963939251,686.0
488-25-4221,C,Naypyitaw,0,0,Food and beverages,-0.9461616961184257,-1.5392194063223121,-1.1981762749082545,-1.1981762749082547,1,30.41,4.761904762,-1.1981762749082545,0.8276267723811158,2019,2,22,4,10,30.41,1.596525,0,0.6931471805599453,3.4943992799960504,0.9244572945405485,30.41
239-10-7476,A,Yangon,1,0,Home and lifestyle,0.8615569397038387,0.18280185317803926,0.7343765464469634,0.734376546446963,2,467.7,4.761904762,0.7343765464469634,0.5945388487066047,2019,1,21,0,16,467.70000000000005,24.55425,0,1.9459101490553132,6.19865146579793,3.1939681891620157,467.70000000000005
458-41-1477,C,Naypyitaw,1,0,Health and beauty,-0.34346206680031705,0.18280185317803926,-0.1059252977582121,-0.1059252977582123,1,277.56,4.761904762,-0.1059252977582121,1.4686185624860206,2019,3,8,4,17,277.56,14.5719,0,1.9459101490553132,5.678252678392018,2.69988361176915,277.56
685-64-1609,A,Yangon,0,0,Fashion accessories,-0.956428503684097,1.5604188607783205,-0.0005671618275747718,-0.0005671618275748092,2,301.4,4.761904762,-0.0005671618275747718,1.293802619730137,2019,2,10,6,12,301.4,15.823500000000003,1,2.3978952727983707,5.76038332567948,2.776954179749421,301.4
568-90-5112,C,Naypyitaw,1,1,Health and beauty,0.41247917173873677,-0.5060066506221013,-0.16337730141166368,-0.16337730141166376,1,264.56,4.761904762,-0.16337730141166368,-0.803988693340461,2019,3,19,1,12,264.56,13.889400000000002,0,1.6094379124341003,5.630451636353166,2.655211854086209,264.56
262-47-2794,B,Mandalay,0,1,Home and lifestyle,0.6299833912781425,0.8716103569781798,1.208046219645189,1.208046219645189,1,574.88,4.761904762,1.208046219645189,-0.4543568078286943,2019,3,6,2,15,574.88,30.181200000000004,0,2.1972245773362196,6.404606777224062,3.392627430979088,574.88
238-49-0436,A,Yangon,1,1,Health and beauty,-0.8682100090457365,0.8716103569781798,-0.1849438997061901,-0.1849438997061903,1,259.68,4.761904762,-0.1849438997061901,-1.2118925597708547,2019,3,27,2,13,259.68,13.6332,0,2.1972245773362196,5.611901076522471,2.6379138189131797,259.68
608-96-3517,B,Mandalay,0,0,Fashion accessories,1.3783195871759586,-0.5060066506221013,0.2856322040645423,0.2856322040645423,1,366.16,4.761904762,0.2856322040645423,-1.2701645406894826,2019,3,23,5,19,366.16,19.2234,1,1.6094379124341003,5.954458180478822,2.9605195177982466,366.16
584-86-7256,C,Naypyitaw,0,1,Sports and travel,-0.7883570613127379,0.5272061050781095,-0.26343217546659775,-0.2634321754665979,1,241.92,4.761904762,-0.26343217546659775,0.1866349822762105,2019,3,11,0,16,241.92000000000002,12.700800000000001,0,2.0794415416798357,5.541326288288074,2.572306840068834,241.92000000000002
746-94-0204,A,Yangon,1,1,Fashion accessories,1.0627103175645827,1.2160146088782502,1.9782566193931532,1.9782566193931537,1,749.16,4.761904762,1.9782566193931532,0.24490696319483857,2019,1,29,1,11,749.16,39.33090000000001,0,2.302585092994046,6.669013200744548,3.6495667367283953,749.16
214-17-6927,C,Naypyitaw,1,0,Food and beverages,-1.4758529160806502,0.18280185317803926,-0.8955809910504215,-0.8955809910504218,2,98.88,4.761904762,-0.8955809910504215,1.7017064861605318,2019,2,7,3,18,98.88,5.1912,0,1.9459101490553132,4.652282753302284,1.7823823074154581,98.88
400-89-4171,C,Naypyitaw,1,0,Sports and travel,0.9763930835865319,0.8716103569781798,1.530130990896231,1.5301309908962315,0,647.76,4.761904762,1.530130990896231,1.3520746006487656,2019,1,28,0,13,647.76,34.007400000000004,0,2.1972245773362196,6.523779609996939,3.50819655398849,647.76
782-95-9291,A,Yangon,0,1,Food and beverages,1.406838497080601,-0.16160239872203103,0.7067553908443424,0.706755390844342,1,461.45,4.761904762,0.7067553908443424,1.177258657892882,2019,2,20,2,15,461.45000000000005,24.226125,0,1.791759469228055,6.1852256306328135,3.181070110132302,461.45000000000005
279-74-2924,B,Mandalay,0,1,Electronic accessories,0.6417712073720615,-1.5392194063223121,-1.0136227616337825,-1.0136227616337827,0,72.17,4.761904762,-1.0136227616337825,-0.5126287887473223,2019,1,4,4,19,72.17,3.788925,0,0.6931471805599453,4.340924653044227,1.5279024244515818,72.17
