Id,Weekly_Sales
1_20_2013-07-19,4481.256306547619
1_20_2013-07-26,4157.0519732142875
1_21_2012-11-02,7979.121800595241
1_21_2012-11-09,8010.9732827380985
1_21_2012-11-16,7899.930651785718
1_21_2012-11-23,9473.424458333333
1_21_2012-11-30,8813.29081845238
1_21_2012-12-07,9351.47513690476
1_21_2012-12-14,10432.983065476188
1_21_2012-12-21,12520.344041241497
1_21_2012-12-28,7889.4187644557815
1_21_2013-01-04,7268.886324404762
1_21_2013-01-11,6992.764838860546
1_21_2013-01-18,7008.975098214285
1_21_2013-01-25,7014.642437500001
1_21_2013-02-01,7999.940196003403
1_21_2013-02-08,8777.572494047618
1_21_2013-02-15,8613.343020408163
1_21_2013-02-22,8311.491466836731
1_21_2013-03-01,9037.171871598644
1_21_2013-03-08,7746.523047619048
1_21_2013-03-15,7833.535026785713
1_21_2013-03-22,7467.557603741495
1_21_2013-03-29,8723.018095238094
1_21_2013-04-05,7812.022065476192
1_21_2013-04-12,7135.563886904766
1_21_2013-04-19,7006.300047619052
1_21_2013-04-26,7480.480223214288
1_21_2013-05-03,7732.5419464285715
1_21_2013-05-10,7163.589472363946
1_21_2013-05-17,6943.375472363944
1_21_2013-05-24,6987.757966411565
1_21_2013-05-31,7199.498127125849
1_21_2013-06-07,7267.753784863945
1_21_2013-06-14,7184.988466411564
1_21_2013-06-21,7429.1762967687055
1_21_2013-06-28,6894.512074404765
1_21_2013-07-05,7168.642413690478
1_21_2013-07-12,6852.1182393707495
1_21_2013-07-19,6500.892483418368
1_21_2013-07-26,6446.489735969387
1_22_2012-11-02,8000.550699404764
1_22_2012-11-09,7710.7151785714295
1_22_2012-11-16,7633.768095238095
1_22_2012-11-23,17397.89610119047
1_22_2012-11-30,8410.560395833332
1_22_2012-12-07,9871.678008928573
1_22_2012-12-14,10708.781056547621
1_22_2012-12-21,15941.744569727893
1_22_2012-12-28,11059.98577189626
1_22_2013-01-04,8504.641772321429
1_22_2013-01-11,8287.499080357145
1_22_2013-01-18,6557.215714285713
1_22_2013-01-25,6221.408721938775
1_22_2013-02-01,10331.971681547617
1_22_2013-02-08,10992.06650297619
1_22_2013-02-15,11101.911235119045
1_22_2013-02-22,9310.099718962589
1_22_2013-03-01,10730.432179421769
1_22_2013-03-08,10772.647218962587
1_22_2013-03-15,8896.756483843534
1_22_2013-03-22,7355.769190476191
1_22_2013-03-29,7804.445901785713
1_22_2013-04-05,7104.397169642858
1_22_2013-04-12,6420.9574464285715
1_22_2013-04-19,6541.597335034015
1_22_2013-04-26,6234.159742772109
1_22_2013-05-03,7388.543675595235
1_22_2013-05-10,6578.164574829929
1_22_2013-05-17,6348.503764880953
1_22_2013-05-24,6669.077761904763
1_22_2013-05-31,6562.30363690476
1_22_2013-06-07,6433.858184523809
1_22_2013-06-14,6463.954300595239
1_22_2013-06-21,6743.6122678571455
1_22_2013-06-28,6387.929047619048
1_22_2013-07-05,6273.66955357143
1_22_2013-07-12,5981.062502551019
1_22_2013-07-19,6778.964008503402
1_22_2013-07-26,7115.307952380953
1_23_2012-11-02,23279.17044642857
1_23_2012-11-09,21327.720357993192
1_23_2012-11-16,21026.04064370749
1_23_2012-11-23,31522.88329464285
1_23_2012-11-30,26099.13738988095
1_23_2012-12-07,31826.9380625
1_23_2012-12-14,34977.645997023814
1_23_2012-12-21,53876.65168154761
1_23_2012-12-28,23946.981011904765
1_23_2013-01-04,16552.31261904761
1_23_2013-01-11,16336.139389880944
1_23_2013-01-18,15013.22453869047
1_23_2013-01-25,14381.392008928571
1_23_2013-02-01,21558.558413690476
1_23_2013-02-08,24374.193874999997
1_23_2013-02-15,24182.47720833333
1_23_2013-02-22,20131.09585671769
1_23_2013-03-01,21418.201920918364
1_23_2013-03-08,21041.463528061227
1_23_2013-03-15,19682.97183630953
1_23_2013-03-22,20666.755863095234
1_23_2013-03-29,22961.130788690472
1_23_2013-04-05,21028.874846726187
1_23_2013-04-12,20290.24526636905
1_23_2013-04-19,20365.256416666667
1_23_2013-04-26,18458.22314710884
1_23_2013-05-03,20962.150667942184
1_23_2013-05-10,21344.789536989796
1_23_2013-05-17,18822.848477465985
1_23_2013-05-24,21644.399544642863
1_23_2013-05-31,23538.118851190473
1_23_2013-06-07,23684.264153911565
1_23_2013-06-14,24262.377729166667
1_23_2013-06-21,25490.35025170068
1_23_2013-06-28,22891.8446007653
1_23_2013-07-05,22376.49691369047
1_23_2013-07-12,18607.843789540813
1_23_2013-07-19,18218.948715136055
1_23_2013-07-26,18313.559292517006
1_24_2012-11-02,6654.700422619047
1_24_2012-11-09,5935.505714285713
1_24_2012-11-16,5855.7905505952385
1_24_2012-11-23,10703.571758928574
1_24_2012-11-30,8401.71064880952
1_24_2012-12-07,10027.696456207483
1_24_2012-12-14,11693.274116071427
1_24_2012-12-21,13949.804824404759
1_24_2012-12-28,4770.643898384354
1_24_2013-01-04,4161.206886904763
1_24_2013-01-11,3529.979678996599
1_24_2013-01-18,3285.4390986394546
1_24_2013-01-25,3400.5828426870726
1_24_2013-02-01,6577.540538690473
1_24_2013-02-08,7249.872038690476
1_24_2013-02-15,6471.969886904762
1_24_2013-02-22,5720.63537202381
1_24_2013-03-01,5976.160357142857
1_24_2013-03-08,5491.378904761905
1_24_2013-03-15,4662.022568452379
1_24_2013-03-22,5169.657452380955
1_24_2013-03-29,6950.038071428569
1_24_2013-04-05,5329.4415
1_24_2013-04-12,4922.477101190476
1_24_2013-04-19,4939.02369345238
1_24_2013-04-26,3997.0738571428583
1_24_2013-05-03,4827.769625
1_24_2013-05-10,4655.657241071428
1_24_2013-05-17,4565.633252976189
1_24_2013-05-24,4490.029124999997
1_24_2013-05-31,3971.2697083333305
1_24_2013-06-07,3880.8715267857124
1_24_2013-06-14,3810.4712563775506
1_24_2013-06-21,3933.366107568027
1_24_2013-06-28,3967.939101615648
1_24_2013-07-05,4347.502079506804
1_24_2013-07-12,4461.809585034014
1_24_2013-07-19,4764.6190642006795
1_24_2013-07-26,5606.449683248298
1_25_2012-11-02,11228.364389880951
1_25_2012-11-09,10279.44620238095
1_25_2012-11-16,9644.49026190476
1_25_2012-11-23,11409.255604166665
1_25_2012-11-30,10919.727791666666
1_25_2012-12-07,11448.252821428574
1_25_2012-12-14,11915.817872023816
1_25_2012-12-21,15995.610425595247
1_25_2012-12-28,9620.191333333327
1_25_2013-01-04,6858.714315476187
1_25_2013-01-11,6554.306196428569
1_25_2013-01-18,5958.278285714288
1_25_2013-01-25,6048.322005952382
1_25_2013-02-01,9335.168708333335
1_25_2013-02-08,10344.599395833337
1_25_2013-02-15,10372.833794642856
1_25_2013-02-22,10436.807782738095
1_25_2013-03-01,11889.857797619046
1_25_2013-03-08,12515.22494345238
1_25_2013-03-15,12767.89905059524
1_25_2013-03-22,12466.92583035715
1_25_2013-03-29,14447.73011011905
1_25_2013-04-05,13016.236202380946
1_25_2013-04-12,12398.643830357138
1_25_2013-04-19,10967.904688775508
1_25_2013-04-26,10690.638232142855
1_25_2013-05-03,12041.27117261905
1_25_2013-05-10,10853.680869047621
1_25_2013-05-17,10349.470273809524
1_25_2013-05-24,10519.036404761906
1_25_2013-05-31,11191.70148511905
1_25_2013-06-07,10447.357771400226
1_25_2013-06-14,10361.269098781178
1_25_2013-06-21,10236.688708333331
1_25_2013-06-28,9950.687517857139
1_25_2013-07-05,10362.405044642856
1_25_2013-07-12,8541.225785714283
1_25_2013-07-19,8584.912836309524
1_25_2013-07-26,8554.905916666667
1_26_2012-11-02,8017.972407738095
1_26_2012-11-09,7661.59217857143
1_26_2012-11-16,7079.895994047619
1_26_2012-11-23,8994.166954294216
1_26_2012-11-30,7514.046275297621
1_26_2012-12-07,8041.119903273812
1_26_2012-12-14,9254.076901785715
1_26_2012-12-21,12975.678297619046
1_26_2012-12-28,4992.398791666666
1_26_2013-01-04,4156.5334545068035
1_26_2013-01-11,4440.11013095238
1_26_2013-01-18,4408.022321428572
1_26_2013-01-25,4683.67706845238
1_26_2013-02-01,7103.664562500003
1_26_2013-02-08,8466.179949404761
1_26_2013-02-15,7996.293362244897
1_26_2013-02-22,7580.756740221089
1_26_2013-03-01,7925.666687499996
1_26_2013-03-08,7637.627086309527
1_26_2013-03-15,7452.34110926871
1_26_2013-03-22,7246.831820578232
1_26_2013-03-29,7660.369110119046
1_26_2013-04-05,7069.088112244897
1_26_2013-04-12,6518.047848639459
1_26_2013-04-19,6619.792622023808
1_26_2013-04-26,6464.879047619049
1_26_2013-05-03,6569.0183958333355
1_26_2013-05-10,5837.217175595239
1_26_2013-05-17,5788.789550595237
1_26_2013-05-24,5500.146567176868
1_26_2013-05-31,5440.869534438776
1_26_2013-06-07,5320.509389880952
1_26_2013-06-14,5560.57918154762
1_26_2013-06-21,5668.768163690479
1_26_2013-06-28,5644.397303571431
1_26_2013-07-05,5495.999556547621
1_26_2013-07-12,4764.302848214285
1_26_2013-07-19,4841.9662499999995
1_26_2013-07-26,4669.543476190475
1_27_2012-11-02,1850.609127976191
1_27_2012-11-09,1857.876848214286
1_27_2012-11-16,1822.5582857142867
1_27_2012-11-23,2133.5308601190472
1_27_2012-11-30,2007.481479166667
1_27_2012-12-07,2872.626428571429
1_27_2012-12-14,3649.0550059523816
1_27_2012-12-21,4682.709738095238
1_27_2012-12-28,2424.515335034013
1_27_2013-01-04,1645.549595238096
1_27_2013-01-11,1625.3637857142862
1_27_2013-01-18,1403.612833333334
1_27_2013-01-25,1180.3487440476185
1_27_2013-02-01,2001.837875000001
1_27_2013-02-08,2252.3811309523803
1_27_2013-02-15,2290.9315178571424
1_27_2013-02-22,1722.165839285714
1_27_2013-03-01,1494.3045476190478
1_27_2013-03-08,1439.438904761905
1_27_2013-03-15,1411.5767172619055
1_27_2013-03-22,1352.0524017857151
1_27_2013-03-29,1317.5286309523815
1_27_2013-04-05,1279.730163690476
1_27_2013-04-12,1029.4879017857143
1_27_2013-04-19,1005.7136904761904
1_27_2013-04-26,1010.8055999149663
1_27_2013-05-03,1007.0936726190477
1_27_2013-05-10,903.0075922619046
1_27_2013-05-17,888.3199226190475
1_27_2013-05-24,864.9523928571425
1_27_2013-05-31,954.6798422619047
1_27_2013-06-07,995.0742202380951
1_27_2013-06-14,911.3104017857147
1_27_2013-06-21,971.7998928571426
1_27_2013-06-28,988.784372023809
1_27_2013-07-05,1005.1395837585027
1_27_2013-07-12,1031.8430510204075
1_27_2013-07-19,1128.5094851190472
1_27_2013-07-26,1039.6732083333334
1_28_2012-11-02,823.5963303571431
1_28_2012-11-09,797.994961309524
1_28_2012-11-16,721.4892886904762
1_28_2012-11-23,606.9179506802723
1_28_2012-11-30,713.1516398809523
1_28_2012-12-07,798.877514880952
1_28_2012-12-14,849.7053448129252
1_28_2012-12-21,868.6284995748301
1_28_2012-12-28,647.6706156462584
1_28_2013-01-04,571.7911947278914
1_28_2013-01-11,576.0961649659865
1_28_2013-01-18,628.4893392857142
1_28_2013-01-25,636.9842291666665
1_28_2013-02-01,626.3113363095237
1_28_2013-02-08,726.1305089285713
1_28_2013-02-15,799.2252857142856
1_28_2013-02-22,721.8776845238093
1_28_2013-03-01,673.2785119047618
1_28_2013-03-08,639.925982142857
1_28_2013-03-15,532.9049404761907
1_28_2013-03-22,508.01872023809545
1_28_2013-03-29,616.3968601190479
1_28_2013-04-05,522.1353928571432
1_28_2013-04-12,459.05683630952404
1_28_2013-04-19,491.9991237244897
1_28_2013-04-26,449.46689710884357
1_28_2013-05-03,504.7446084183672
1_28_2013-05-10,448.4450650510204
1_28_2013-05-17,437.0710654761904
1_28_2013-05-24,358.9445892857143
1_28_2013-05-31,369.7589494047621
1_28_2013-06-07,402.60309523809536
1_28_2013-06-14,395.52255654761905
1_28_2013-06-21,359.1121428571429
1_28_2013-06-28,412.26716964285714
1_28_2013-07-05,412.87766369047614
1_28_2013-07-12,339.57183333333325
1_28_2013-07-19,318.3654613095238
1_28_2013-07-26,287.44128571428575
1_29_2012-11-02,4620.482592261905
1_29_2012-11-09,4500.267127976191
1_29_2012-11-16,4564.186949404761
1_29_2012-11-23,5779.1160110544215
1_29_2012-11-30,5536.8244991496595
1_29_2012-12-07,7296.431737244898
1_29_2012-12-14,8743.744517431976
1_29_2012-12-21,12192.902944302721
1_29_2012-12-28,6904.204535714287
1_29_2013-01-04,4413.684244047618
1_29_2013-01-11,4291.474729166666
1_29_2013-01-18,3665.7015773809535
1_29_2013-01-25,3616.0400892857156
1_29_2013-02-01,5915.953767857143
1_29_2013-02-08,6986.7374659863935
1_29_2013-02-15,7130.797823129252
1_29_2013-02-22,5198.438059523811
1_29_2013-03-01,5221.784919642859
1_29_2013-03-08,4771.689943452383
1_29_2013-03-15,4505.239413690478
1_29_2013-03-22,4039.599717261904
1_29_2013-03-29,4041.6597202380954
1_29_2013-04-05,4182.365123511904
1_29_2013-04-12,3663.686592261903
1_29_2013-04-19,3694.9141339285707
1_29_2013-04-26,3751.2393422619048
1_29_2013-05-03,4723.200827380952
1_29_2013-05-10,4684.629354591837
1_29_2013-05-17,3811.5434940476184
1_29_2013-05-24,3511.8358095238086
1_29_2013-05-31,3879.339255952382
1_29_2013-06-07,3837.321446428571
1_29_2013-06-14,3617.7494761904773
1_29_2013-06-21,3405.93786904762
1_29_2013-06-28,3777.235410714287
1_29_2013-07-05,3994.329375
1_29_2013-07-12,3727.425098214286
1_29_2013-07-19,3626.4594732142864
1_29_2013-07-26,3380.0357023809534
1_30_2012-11-02,2649.0286156462594
1_30_2012-11-09,2586.8415833333343
1_30_2012-11-16,2464.976755952381
1_30_2012-11-23,2671.629392857143
1_30_2012-11-30,2510.453113095239
1_30_2012-12-07,2489.403113095239
1_30_2012-12-14,2520.7808035714293
1_30_2012-12-21,2844.2223303571423
1_30_2012-12-28,2493.44555952381
1_30_2013-01-04,2337.2792559523814
1_30_2013-01-11,2297.569226190477
1_30_2013-01-18,2471.8124268707484
1_30_2013-01-25,2586.7658792517004
1_30_2013-02-01,3205.3301011904755
1_30_2013-02-08,3779.744458333333
1_30_2013-02-15,3720.0742083333344
1_30_2013-02-22,3429.287651785714
1_30_2013-03-01,3941.662678571428
1_30_2013-03-08,4137.809292091834
1_30_2013-03-15,3662.4606611394543
1_30_2013-03-22,3556.488012329931
1_30_2013-03-29,3561.6285119047607
1_30_2013-04-05,3571.024086309522
1_30_2013-04-12,3650.076726190476
1_30_2013-04-19,3303.3150986394576
1_30_2013-04-26,3248.0229200680274
1_30_2013-05-03,4019.0151785714274
1_30_2013-05-10,3095.571773809522
1_30_2013-05-17,3034.3139642857136
1_30_2013-05-24,3198.96893452381
1_30_2013-05-31,3563.7720297619053
1_30_2013-06-07,3625.0301488095247
1_30_2013-06-14,2984.9993452380945
1_30_2013-06-21,2867.762023809523
1_30_2013-06-28,3208.8326309523795
1_30_2013-07-05,3132.8660416666667
1_30_2013-07-12,2910.754732142857
1_30_2013-07-19,2869.8249821428576
1_30_2013-07-26,2906.142571428572
1_31_2012-11-02,1503.2231011904762
1_31_2012-11-09,1526.881895833333
1_31_2012-11-16,1504.249901785714
1_31_2012-11-23,1599.467336309523
1_31_2012-11-30,1942.8908958333338
1_31_2012-12-07,3519.499422619046
1_31_2012-12-14,3603.2857142857133
1_31_2012-12-21,5535.992298469386
1_31_2012-12-28,2182.1807334183663
1_31_2013-01-04,2005.9045119047623
1_31_2013-01-11,2005.9045119047623
1_31_2013-01-18,1720.534732142857
1_31_2013-01-25,1643.2499732142855
1_31_2013-02-01,1718.850755952381
1_31_2013-02-08,1931.4079732142868
1_31_2013-02-15,2002.9988898809534
1_31_2013-02-22,1997.2791071428576
1_31_2013-03-01,2276.1393005952386
1_31_2013-03-08,2124.7853779761904
1_31_2013-03-15,1830.034574404762
1_31_2013-03-22,1747.1805982142855
1_31_2013-03-29,1567.4437950680272
1_31_2013-04-05,1514.9522504251695
1_31_2013-04-12,1321.1710029761905
1_31_2013-04-19,1221.778142857143
1_31_2013-04-26,1166.0023988095236
1_31_2013-05-03,1330.108401785714
1_31_2013-05-10,1429.3275297619045
1_31_2013-05-17,1231.1047181122449
1_31_2013-05-24,1061.24212287415
1_31_2013-05-31,1191.0362172619054
1_31_2013-06-07,1367.947068452381
1_31_2013-06-14,1287.737386904762
1_31_2013-06-21,1325.5919851190472
1_31_2013-06-28,1240.1887499999993
1_31_2013-07-05,1464.7506398809523
1_31_2013-07-12,2511.0196666666666
1_31_2013-07-19,2730.050466836735
1_31_2013-07-26,3234.44381845238
1_32_2012-11-02,6354.716467261906
1_32_2012-11-09,6534.516720238096
1_32_2012-11-16,5918.166604166667
1_32_2012-11-23,9246.313303571424
1_32_2012-11-30,8323.646610119044
1_32_2012-12-07,12131.99748511905
1_32_2012-12-14,16386.616836309517
1_32_2012-12-21,36106.868032738115
1_32_2012-12-28,14885.16487797619
1_32_2013-01-04,5187.604955357144
1_32_2013-01-11,5011.049145833334
1_32_2013-01-18,4790.600321428572
1_32_2013-01-25,5674.316636904761
1_32_2013-02-01,8130.85524404762
1_32_2013-02-08,12219.501991071429
1_32_2013-02-15,20881.422955357146
1_32_2013-02-22,8225.244336309524
1_32_2013-03-01,7912.863809794375
1_32_2013-03-08,7455.589038961042
1_32_2013-03-15,7025.214219516597
1_32_2013-03-22,6973.612844516594
1_32_2013-03-29,7694.857486858383
1_32_2013-04-05,7473.554563582252
1_32_2013-04-12,6597.984644789731
1_32_2013-04-19,6038.116469832251
1_32_2013-04-26,6611.393727272727
1_32_2013-05-03,8308.885642006806
1_32_2013-05-10,11713.788395833337
1_32_2013-05-17,9389.01743452381
1_32_2013-05-24,8180.038583333336
1_32_2013-05-31,6720.372931547622
1_32_2013-06-07,7066.939317078757
1_32_2013-06-14,6127.397364697802
1_32_2013-06-21,7140.213562712587
1_32_2013-06-28,6097.779866071428
1_32_2013-07-05,6878.259122732426
1_32_2013-07-12,5657.920679280047
1_32_2013-07-19,4988.947945436512
1_32_2013-07-26,5779.220862103177
1_33_2012-11-02,6294.763024659862
1_33_2012-11-09,6101.4338788265295
1_33_2012-11-16,5746.158768707483
1_33_2012-11-23,10771.143601190473
1_33_2012-11-30,8254.069119047617
1_33_2012-12-07,9883.90756547619
1_33_2012-12-14,10590.223375
1_33_2012-12-21,13593.575372023812
1_33_2012-12-28,4624.068005952381
1_33_2013-01-04,3541.384836876417
1_33_2013-01-11,3137.020872590703
1_33_2013-01-18,2911.9108779761896
1_33_2013-01-25,2951.9586458333333
1_33_2013-02-01,5971.237779761905
1_33_2013-02-08,6864.752089285715
1_33_2013-02-15,6738.193122023808
1_33_2013-02-22,5496.131797619049
1_33_2013-03-01,5616.086693452382
1_33_2013-03-08,5507.434023809525
1_33_2013-03-15,5521.184385338346
1_33_2013-03-22,4861.019427320671
1_33_2013-03-29,5890.9411666666665
1_33_2013-04-05,4925.214519582573
1_33_2013-04-12,4773.610739820667
1_33_2013-04-19,4702.810468265833
1_33_2013-04-26,4258.706823920596
1_33_2013-05-03,4669.2315501110725
1_33_2013-05-10,4710.466562015834
1_33_2013-05-17,4638.54597273012
1_33_2013-05-24,5141.566948070257
1_33_2013-05-31,4842.204823070257
1_33_2013-06-07,4730.118823070256
1_33_2013-06-14,4461.9075582279565
1_33_2013-06-21,4297.66996298986
1_33_2013-06-28,4504.949858823194
1_33_2013-07-05,4820.842093671679
1_33_2013-07-12,4825.6938198621565
1_33_2013-07-19,5740.334860119047
1_33_2013-07-26,6763.772895833331
1_34_2012-11-02,11421.947305272115
1_34_2012-11-09,11064.42552083333
1_34_2012-11-16,10336.430217261903
1_34_2012-11-23,15061.751802295928
1_34_2012-11-30,12115.120702380955
1_34_2012-12-07,13452.32863095238
1_34_2012-12-14,14548.021668792511
1_34_2012-12-21,15907.688605017
1_34_2012-12-28,11588.377012755107
1_34_2013-01-04,8758.74299744898
1_34_2013-01-11,8461.425384353743
1_34_2013-01-18,8143.323315476192
1_34_2013-01-25,8573.297145833332
1_34_2013-02-01,11444.034839285714
1_34_2013-02-08,14077.294211309525
1_34_2013-02-15,13620.926425595244
1_34_2013-02-22,13486.663925595245
1_34_2013-03-01,14589.229880952376
1_34_2013-03-08,13670.426726190477
1_34_2013-03-15,13474.019970238098
1_34_2013-03-22,13182.806997023808
1_34_2013-03-29,15334.970357142858
1_34_2013-04-05,15694.041497023803
1_34_2013-04-12,15823.905410714282
1_34_2013-04-19,14381.680172619052
1_34_2013-04-26,14583.622470238099
1_34_2013-05-03,15909.45488095239
1_34_2013-05-10,15503.126264880962
1_34_2013-05-17,15419.854761904766
1_34_2013-05-24,15234.606398809532
1_34_2013-05-31,15385.107196428578
1_34_2013-06-07,15543.29353571428
1_34_2013-06-14,13102.37847619048
1_34_2013-06-21,12592.282017857144
1_34_2013-06-28,12719.42904761905
1_34_2013-07-05,13600.067232142861
1_34_2013-07-12,10939.460517857146
1_34_2013-07-19,10625.805916666666
1_34_2013-07-26,10170.364366071428
1_35_2012-11-02,2479.772479166666
1_35_2012-11-09,2248.9917916666664
1_35_2012-11-16,2281.7438541666666
1_35_2012-11-23,2637.0740059523814
